def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
<expr::types::BigNat as std::default::Default>::default	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BigNat as std::fmt::Display>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BinderData as std::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BinderData as std::convert::From<expr::types::BinderInfo>>::from	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BinderInfo as std::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::FVarId as std::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::Literal as std::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::MDataValue as std::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::MDataValue as std::cmp::PartialEq>::eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::MDataValue as std::hash::Hash>::hash	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::Multiplicity as std::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BigNat>::deserialize::__Field as level::_::_serde::Deserialize<'de>>::deserialize	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BigNat>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BigNat>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_bytes	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BigNat>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_str	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BigNat>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_u64	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BigNat>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BigNat>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::visit_enum	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__Field as level::_::_serde::Deserialize<'de>>::deserialize	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_bytes	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_str	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_u64	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::visit_map	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::_::<impl level::_::_serde::Deserialize<'de> for expr::types::BinderData>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::visit_seq	SHAPE_GAP	false	false	false	false	false	false	false
